ST,County,StateFIPS,CountyFIPS,S_C_Rate,Population,S_Homicide_Rate,S_Suicide_Rate
WV,RANDOLPH,54,83,16.44130454,205875,,13.45197644
WV,RITCHIE,54,85,13.49534361,72149,2.18307029,10.91535145
WV,ROANE,54,87,17.11373068,103795,4.140418712,12.31084497
WV,SUMMERS,54,89,17.79034295,96083,4.608341849,12.43180592
WV,TAYLOR,54,91,12.4292503,118492,2.161608748,9.727239365
WV,TUCKER,54,93,16.96473365,49341,,13.77478374
WV,TYLER,54,95,12.72256112,64054,,11.16014133
WV,UPSHUR,54,97,14.56594776,170482,2.6010621,11.35797117
WV,WAYNE,54,99,13.50716929,294134,3.365864192,9.660467357
WV,WEBSTER,54,101,16.88144094,63460,2.958603052,12.96564279
WV,WETZEL,54,103,12.48108595,114829,2.038577373,9.943265144
WV,WIRT,54,105,13.51292567,40480,2.128748564,10.82885139
WV,WOOD,54,107,11.05353513,606576,1.529730309,9.079689573
WV,WYOMING,54,109,19.30817097,163935,5.96512599,12.61048564
WI,ADAMS,55,1,9.169003064,145061,,8.476233944
WI,ASHLAND,55,3,13.93107495,112588,,12.66461359
WI,BARRON,55,5,10.06288053,320502,0.997971623,8.815416
WI,BAYFIELD,55,7,11.56921047,105461,,9.840477875
WI,BROWN,55,9,7.136448903,1753504,0.672431356,6.333869543
WI,BUFFALO,55,11,5.711678329,94262,,5.262445202
WI,BURNETT,55,13,10.42808739,108269,,9.275812541
WI,CALUMET,55,15,7.012383749,343965,0.60582149,6.270252423
WI,CHIPPEWA,55,17,8.078290172,438575,,7.279338397
WI,CLARK,55,19,8.02353485,242111,,7.352243089
WI,COLUMBIA,55,21,6.706905677,396069,0.79973943,5.870814455
WI,CRAWFORD,55,23,8.696811749,116155,,8.117024299
WI,DANE,55,25,6.595659999,3476754,0.962456824,5.562434291
WI,DODGE,55,27,6.538994622,620961,0.761318353,5.715102157
WI,DOOR,55,29,7.96749263,194959,,7.96749263
WI,DOUGLAS,55,31,10.90679643,307311,1.036913745,9.63945741
WI,DUNN,55,33,7.990265194,307150,,7.357702532
WI,EAU CLAIRE,55,35,7.755399295,698203,,6.975270372
WI,FLORENCE,55,37,13.46885862,31449,,11.63219608
WI,FOND DU LAC,55,39,7.508477262,711026,0.572680469,6.723692915
WI,FOREST,55,41,13.03690859,65019,,11.78033909
WI,GRANT,55,43,6.563183494,358129,,5.96155834
WI,GREEN,55,45,7.455331798,258114,2.259191454,4.877195668
WI,GREEN LAKE,55,47,8.360944068,133184,,7.727081883
WI,IOWA,55,49,6.155454796,166092,0.769431849,5.36577474
WI,IRON,55,51,15.89862109,41724,,14.73530735
WI,JACKSON,55,53,8.244713358,143417,,7.44269844
WI,JEFFERSON,55,55,6.346123398,587624,0.917381784,5.363985253
WI,JUNEAU,55,57,9.185450417,186585,,8.249895282
WI,KENOSHA,55,59,5.534026802,1166326,1.201785155,4.254707121
WI,KEWAUNEE,55,61,6.992851877,143918,,6.203336342
WI,LA CROSSE,55,63,7.690596703,808912,,6.769567158
WI,LAFAYETTE,55,65,8.20924058,117899,,7.129077346
WI,LANGLADE,55,67,9.482798113,138905,,8.658206972
WI,LINCOLN,55,69,9.577826318,200751,,9.01442477
WI,MANITOWOC,55,71,6.554189039,567478,0.663715346,5.835164081
WI,MARATHON,55,73,8.599704434,941257,,7.940493641
WI,MARINETTE,55,75,11.17973115,291297,,9.582626698
WI,MARQUETTE,55,77,10.60143739,107022,,9.866684301
WI,MENOMINEE,55,78,10.76799256,30286,,9.38748069
WI,MILWAUKEE,55,79,9.894881341,6643949,4.625755228,5.130679214
WI,MONROE,55,81,8.961053098,314091,,7.818368475
WI,OCONTO,55,83,8.573881276,262892,1.058503861,7.374243567
WI,ONEIDA,55,85,12.60362056,251504,,12.16138826
WI,OUTAGAMIE,55,87,7.149368865,1246093,0.618323794,6.376464123
WI,OZAUKEE,55,89,9.84540496,607100,4.624098343,5.067738775
WI,PEPIN,55,91,7.009141699,51999,,6.224536285
WI,PIERCE,55,93,6.11270913,285577,0.856767856,5.124130834
WI,POLK,55,95,7.536884133,307246,0.918473335,6.456327268
WI,PORTAGE,55,97,8.436746094,491242,,7.719451892
WI,PRICE,55,99,12.32450926,98202,,11.33854852
WI,RACINE,55,101,9.69761798,1365015,4.551943133,5.026928504
WI,RICHLAND,55,103,7.578746362,125565,,7.153769931
WI,ROCK,55,105,7.260348294,1123482,2.036155371,4.933313585
WI,RUSK,55,107,10.14788856,102097,,9.020345389
WI,ST CROIX,55,109,7.164016884,594403,0.856256998,6.222134186
WI,SAUK,55,111,6.456596502,436156,0.836245933,5.58145541
WI,SAWYER,55,113,10.99939739,115786,,9.50662203
WI,SHAWANO,55,115,7.514708457,292286,0.760524711,6.627429627
WI,SHEBOYGAN,55,117,7.01717542,807143,0.580557679,6.285167912
WI,TAYLOR,55,119,9.04348115,144314,,8.30523779
WI,TREMPEALEAU,55,121,7.063689343,203410,,6.326985547
WI,VERNON,55,123,8.645255525,209746,,7.904233623
WI,VILAS,55,125,15.2153091,150121,,14.09286826
WI,WALWORTH,55,127,6.362433534,718662,1.026198957,5.238501343
WI,WASHBURN,55,129,11.2793905,110850,,9.570391942
WI,WASHINGTON,55,131,9.637490174,924996,4.205868128,5.29372473
WI,WAUKESHA,55,133,9.523928183,2738016,4.096767334,5.293417586
WI,WAUPACA,55,135,7.6041128,366038,0.512636818,6.899237175
WI,WAUSHARA,55,137,8.541696621,171365,,7.69139198
WI,WINNEBAGO,55,139,7.86477034,1173396,,7.213393656
WI,WOOD,55,141,8.988450964,520420,0.823941338,8.01470211
WY,ALBANY,56,1,12.37010266,256346,1.231005362,10.86887661
WY,BIG HORN,56,3,20.72598295,82087,,17.85823688
WY,CAMPBELL,56,5,20.36911842,325646,,19.24444317
WY,CARBON,56,7,18.49021251,110662,1.393465291,16.50720422
WY,CONVERSE,56,9,17.62474936,97296,1.709863744,15.45453768
WY,CROOK,56,11,17.3282465,49537,,16.60016891
WY,FREMONT,56,13,18.07800146,282184,1.534924652,15.69034089
WY,GOSHEN,56,15,13.61429336,93354,,11.23864486
WY,HOT SPRINGS,56,17,20.38593893,33655,,17.59811822
WY,JOHNSON,56,19,18.44705004,60022,1.531178067,16.33256604
WY,LARAMIE,56,21,10.72541821,651105,1.306047236,9.08296487
WY,LINCOLN,56,23,15.16895485,126640,,13.34868027
WY,NATRONA,56,25,19.10938123,542239,1.824077299,16.50355652
WY,NIOBRARA,56,27,19.76879702,17397,,16.55062076
WY,PARK,56,29,16.23331873,199222,1.40892955,14.21181112
WY,PLATTE,56,31,14.7913401,60866,,12.58113985
WY,SHERIDAN,56,33,18.42726514,205339,,17.0097832
WY,SUBLETTE,56,35,17.53375514,70538,,15.9397774
WY,SWEETWATER,56,37,17.75676639,309675,,16.12314389
WY,TETON,56,39,14.70570885,152005,1.264101047,13.06237749
WY,UINTA,56,41,15.71368045,146626,,13.96771595
WY,WASHAKIE,56,43,18.75586618,58864,1.98685023,15.73585383
WY,WESTON,56,45,14.91785102,50115,,13.50670295
